County;faa_ors;FAA_Lat;FAA_Long;case_id;USWTDB_Lat;USWTDB_Long;Center_Lat;Center_Long;Center_X;Center_Y;Label
69;19-022420;42.656075;-93.347053;3039196;42.656094;-93.347092;42.6560495015869;-93.3470796289976;471552;4722679;Polygon ((-93.34686243549651863 42.65619666663251763, -93.34684047707365551 42.65586966991104134, -93.34733604188572542 42.65564517078671258, -93.34725837406664084 42.65616573408588863, -93.34697180951918938 42.65654817611233796, -93.34686243549651863 42.65619666663251763))
69;19-022428;42.606736;-93.336453;3039166;42.606693;-93.336494;42.606707198677;-93.3363185784724;472413;4717196;Polygon ((-93.33611495576076322 42.60684571943016152, -93.33605274288179032 42.6065039692285481, -93.33642028593538953 42.60624024663635367, -93.33660434389173588 42.60678481614588264, -93.33616412562550124 42.60725688548847501, -93.33611495576076322 42.60684571943016152))
69;19-022430;42.592486;-93.359047;3039160;42.592491;-93.359093;42.5924829190125;-93.3591620831022;470532;4715624;Polygon ((-93.35884879283550219 42.5926463877524597, -93.35882008951764988 42.59231941084756556, -93.35934199257857813 42.59210468624080903, -93.35945374265534724 42.59287740268378286, -93.35884879283550219 42.5926463877524597))
69;19-022432;42.652169;-93.354792;3039195;42.652191;-93.35479;42.6521487317618;-93.3548768770164;470911;4722248;Polygon ((-93.35454506785032436 42.6522926294062259, -93.35458357364703375 42.65198031334100648, -93.35527359154316684 42.6517254446805083, -93.35509543762215401 42.65227110272780209, -93.35476860317491798 42.65264377828746234, -93.35454506785032436 42.6522926294062259))
69;19-022433;42.584489;-93.353042;3039151;42.584492;-93.352989;42.5844928315972;-93.3530923281269;471026;4714735;Polygon ((-93.35280997795324254 42.58464509075279381, -93.35276127623770037 42.58433304012403653, -93.3533161595833576 42.5840290409796296, -93.35335290723921275 42.58459881761931598, -93.35311373090289067 42.58499600012164876, -93.35280997795324254 42.58464509075279381))
69;19-022507;42.616633;-93.297939;3039177;42.616592;-93.29789;42.6165822069127;-93.2981442554599;475548;4718281;Polygon ((-93.2976681687635363 42.61671151241512945, -93.29768681001114317 42.616399265004695, -93.2983833082909797 42.61612985404617859, -93.29853323373707497 42.6166151063514036, -93.29841461758275045 42.61706636941816839, -93.2976681687635363 42.61671151241512945))
69;19-022508;42.616556;-93.292683;3039176;42.616592;-93.292694;42.6165721395611;-93.2928560021937;475981;4718278;Polygon ((-93.29249978435690593 42.61663476712686816, -93.29249855519161372 42.61637212666874319, -93.29328269262401818 42.61618676710721587, -93.29313074792823102 42.61669262099952249, -93.29269639956389426 42.61707035244888431, -93.29249978435690593 42.61663476712686816))
69;19-022510;42.614681;-93.348311;3039170;42.614693;-93.348289;42.614698689221;-93.348338112261;471430;4718087;Polygon ((-93.3480852645059116 42.61478315875719858, -93.34815724364516143 42.61445587448212535, -93.34854560008484725 42.61431593858974765, -93.3485615331078975 42.61476684416089, -93.34825520279386524 42.6151790854138639, -93.3480852645059116 42.61478315875719858))
69;19-022511;42.616783;-93.288233;3039175;42.616791;-93.288193;42.6168312655772;-93.2883117378912;476354;4718306;Polygon ((-93.28801683557631463 42.61687217201885858, -93.28804928649259409 42.61663422454011396, -93.28864582929003291 42.61650387914403382, -93.28858068019316363 42.61692526411955839, -93.28808568882632812 42.61725357542930936, -93.28801683557631463 42.61687217201885858))
69;19-022517;42.617922;-93.333075;3039179;42.617893;-93.333092;42.617954922329;-93.3328948896536;472698;4718444;Polygon ((-93.33332554423289196 42.61798532933685379, -93.33265683322217399 42.61840849351800387, -93.33253371412271804 42.6179678081862221, -93.33259954353111709 42.61772975133439445, -93.33314232649374276 42.61759933036921666, -93.33332554423289196 42.61798532933685379))
69;19-022519;42.621808;-93.332022;3039180;42.621792;-93.331993;42.6218292131869;-93.3317948991268;472790;4718874;Polygon ((-93.33221435289758006 42.62193352047084005, -93.33171965766031519 42.62228184119457808, -93.33136834664774995 42.62183190431986191, -93.33149381139143941 42.62144996528351726, -93.33223303367051926 42.62166091196476003, -93.33221435289758006 42.62193352047084005))
69;19-022520;42.621294;-93.343933;3039181;42.621292;-93.343895;42.6212515818228;-93.3438465013654;471802;4718814;Polygon ((-93.3435545692533708 42.62136421414467691, -93.34360655893352998 42.62105681516164424, -93.34410848807050343 42.62081744309269737, -93.34409823373461279 42.62139231577289422, -93.3436773095133816 42.6217206444022807, -93.3435545692533708 42.62136421414467691))
69;19-022523;42.633075;-93.328803;3039185;42.633091;-93.328796;42.6330660165922;-93.3286282574542;473055;4720121;Polygon ((-93.329112967790266 42.63318964301882374, -93.32841670003175238 42.63351375012164368, -93.32813373619133301 42.63330642894458578, -93.32813217425501762 42.63300910199508564, -93.32860668442097563 42.63263112211289041, -93.32917180140776736 42.63289214256403881, -93.329112967790266 42.63318964301882374))
69;19-022525;42.627558;-93.354869;3039182;42.62759;-93.354897;42.6275916797157;-93.3549537072934;470894;4719521;Polygon ((-93.3546593649403178 42.62762938874139707, -93.35469139847370457 42.62736169108869433, -93.35530067506283558 42.6271169823230025, -93.35503735237341516 42.62801474911076838, -93.35483662566558394 42.62811943704839024, -93.3546593649403178 42.62762938874139707))
69;19-022526;42.636592;-93.327064;3039187;42.636593;-93.327095;42.6366310778491;-93.3267413314863;473211;4720516;Polygon ((-93.32721436028253947 42.63676675297553942, -93.32627611503184539 42.63703207152470753, -93.32627370743252015 42.6365712149616698, -93.32677530920285847 42.63623280988975495, -93.32728004757127849 42.63649401170042808, -93.32721436028253947 42.63676675297553942))
69;19-022559;42.635658;-93.322889;3039186;42.635693;-93.322891;42.6356885936096;-93.3226263299959;473548;4720410;Polygon ((-93.32315901778451916 42.63584753703874952, -93.32218021878918535 42.63605842573745264, -93.32213014585731514 42.63545894841563921, -93.32279414050280764 42.63537283560113167, -93.32320458757538972 42.63557485479311282, -93.32315901778451916 42.63584753703874952))
69;19-022560;42.626094;-93.37885;3039263;42.626091;-93.378891;42.6260475999426;-93.3792193982064;468903;4719359;Polygon ((-93.37860391407657801 42.62618075641908888, -93.3786089428132442 42.62590323025530381, -93.37970146452370557 42.62569148241320249, -93.37961874668525297 42.6264350856596792, -93.37860391407657801 42.62618075641908888))
69;19-022562;42.624667;-93.382903;3039183;42.624691;-93.382896;42.6246331272277;-93.3833461942357;468564;4719203;Polygon ((-93.38267590103446025 42.62469882729084247, -93.38266105419513963 42.62446596703424007, -93.38345167052733586 42.62427005797163559, -93.38393614243550189 42.62448647870248664, -93.38371838850964934 42.6250868271719483, -93.38267590103446025 42.62469882729084247))
69;19-022563;42.627283;-93.38915;3039184;42.627293;-93.389191;42.6272882622879;-93.388678861329;468128;4719500;Polygon ((-93.38929323351246126 42.62739043063773181, -93.38808642095175117 42.62756796841840412, -93.38790360623164588 42.62730594467421241, -93.38904247639679568 42.62699484034511244, -93.38933173628542761 42.62710783481593779, -93.38929323351246126 42.62739043063773181))
69;19-022564;42.633317;-93.3837;3039188;42.633293;-93.38369;42.6332914715406;-93.3841756003892;468500;4720165;Polygon ((-93.38352001758353538 42.63337612613219108, -93.38351843541333608 42.63311844433003017, -93.3847794540551206 42.63300519449788339, -93.38450844736146905 42.63368005524615967, -93.38352001758353538 42.63337612613219108))
69;19-022565;42.632944;-93.387514;3039189;42.632992;-93.387489;42.6329707185979;-93.3871823287181;468254;4720130;Polygon ((-93.38782560955635859 42.63308564938875378, -93.386571858218133 42.63328810760332743, -93.3863559064992188 42.63309557076214418, -93.38748026880797681 42.63259126579666969, -93.38778352778520286 42.63279341608749462, -93.38782560955635859 42.63308564938875378))
69;19-022566;42.645803;-93.348497;3039193;42.64579;-93.348495;42.645796563497;-93.3485275889374;471429;4721541;Polygon ((-93.34830452375254595 42.64591191458787733, -93.34830314151723485 42.64566414319414633, -93.34872375902318709 42.64525651160080599, -93.34870059011370813 42.64591566523167643, -93.34845471597682831 42.64636240940838263, -93.34830452375254595 42.64591191458787733))
69;19-022567;42.64905;-93.358592;3039194;42.649094;-93.358597;42.6490343695416;-93.3586826952959;470598;4721904;Polygon ((-93.35831220086521398 42.64916901170805374, -93.35841755822698929 42.64881188550216251, -93.35906824616299104 42.64873055973000504, -93.35877024188610562 42.64944013111958299, -93.35831220086521398 42.64916901170805374))
69;19-022570;42.634911;-93.399564;3039191;42.634892;-93.39959;42.6349671908701;-93.3992182471548;467268;4720357;Polygon ((-93.39958754279581399 42.63514640465608352, -93.39896418098255992 42.63527246516147073, -93.39857327898154438 42.63501613882765184, -93.39902774857974066 42.63471722566042388, -93.399833323967826 42.63474910562026565, -93.39958754279581399 42.63514640465608352))
69;19-022571;42.656003;-93.355656;3039197;42.655991;-93.35569;42.6559653195031;-93.3557846482141;470839;4722672;Polygon ((-93.35550311748325214 42.65620038785599633, -93.35546737617086421 42.65581892505308303, -93.35605641849765846 42.65550985457069544, -93.35604635541312746 42.65609959069424661, -93.35567902717984623 42.65643770594261497, -93.35550311748325214 42.65620038785599633))
69;19-022579;42.611553;-93.227567;3028013;42.611591;-93.227592;42.6116065764349;-93.227823697893;481313;4717710;Polygon ((-93.22741488525063858 42.61167578643569698, -93.22744098166063509 42.61147255724795713, -93.22796335358114561 42.61121878622427062, -93.2282998646079335 42.61151049340014652, -93.2277115938254326 42.6120914629532237, -93.22741488525063858 42.61167578643569698))
69;19-022591;42.632525;-93.394489;3039190;42.632492;-93.394493;42.6325619284139;-93.394158299342;467682;4720088;Polygon ((-93.39463163413391555 42.63269003079454222, -93.39373325733197362 42.63283683196139862, -93.39345722902459102 42.63269902569171421, -93.39416600653619582 42.63228528102185777, -93.39471665467391404 42.63233789589268241, -93.39463163413391555 42.63269003079454222))
69;19-022598;42.619861;-93.319719;3039178;42.619892;-93.319695;42.6198813559076;-93.3193504027622;473810;4718654;Polygon ((-93.3200336251534992 42.62002253871317947, -93.31883419646968036 42.62034303714897021, -93.318610272017537 42.61985306208504909, -93.31958097962110799 42.61941922687174156, -93.32001169416626851 42.61967075694665397, -93.3200336251534992 42.62002253871317947))
69;19-022599;42.598981;-93.340728;3039159;42.598991;-93.340691;42.5989747764149;-93.3406604799457;472053;4716339;Polygon ((-93.34040068233791487 42.59910212253587503, -93.34039235648039323 42.59880481410426967, -93.34069216779992928 42.5984322565226563, -93.34090993900409217 42.59900645291417476, -93.34075852895071534 42.59953219188729889, -93.34040068233791487 42.59910212253587503))
69;19-022600;42.615003;-93.318147;3039165;42.61499;-93.318192;42.6150120518746;-93.317778444195;473937;4718112;Polygon ((-93.3182589723521545 42.61516350831038835, -93.31759657080441173 42.61552214529435645, -93.31717122078933357 42.61499803639962636, -93.31784638242338303 42.61451052239895176, -93.31832462615102486 42.61488086014565368, -93.3182589723521545 42.61516350831038835))
69;19-022602;42.606753;-93.349169;3039168;42.606792;-93.34919;42.6067515013401;-93.3491794029682;471358;4717205;Polygon ((-93.3488360844835654 42.60688155043617797, -93.34886120341953131 42.60657423012213485, -93.34946969158706054 42.6062205319685674, -93.34944651459436216 42.60687473470807873, -93.34915386660144065 42.60732658153602159, -93.3488360844835654 42.60688155043617797))
69;19-022604;42.606733;-93.352533;3039169;42.606766;-93.352554;42.6067454505574;-93.3525864074775;471078;4717206;Polygon ((-93.3522690639748447 42.60686204102739794, -93.35228049814516282 42.60651016213572007, -93.35306458395406537 42.60636899332151728, -93.35248630068059583 42.60731728305799493, -93.3522690639748447 42.60686204102739794))
69;19-022605;42.608694;-93.316322;3039164;42.608692;-93.316292;42.6086926011573;-93.3159370649828;474085;4717410;Polygon ((-93.31640783518660953 42.60885159571420644, -93.31573144673484421 42.60908637228173035, -93.31519298585051558 42.60873601116179543, -93.31622372117189457 42.60826239410822325, -93.31650032502835757 42.60856887416782257, -93.31640783518660953 42.60885159571420644))
69;19-022614;42.604494;-93.317386;3039163;42.604492;-93.31739;42.604468253335;-93.317049834164;473992;4716941;Polygon ((-93.31759899235201772 42.60464668842225677, -93.31680248487624851 42.60499578198525938, -93.31631679068547669 42.60446192465525428, -93.3171795702277791 42.60395407341392371, -93.31767757616671588 42.60426984883744694, -93.31759899235201772 42.60464668842225677))
69;19-022615;42.604597;-93.356081;3039167;42.604591;-93.356094;42.6047213949295;-93.3560920719538;470790;4716982;Polygon ((-93.35566808116635684 42.60475097287098833, -93.35601470120923295 42.60436336365639676, -93.35665140084239511 42.60426227252071385, -93.3561399905311049 42.60516081735193694, -93.35571089522530031 42.60520179472306523, -93.35566808116635684 42.60475097287098833))
69;19-022616;42.590978;-93.333358;3039157;42.590992;-93.333389;42.5909636323543;-93.3331632490837;472664;4715447;Polygon ((-93.33287769341983164 42.59108031033645148, -93.33283602976349869 42.59081283112978866, -93.33300913552930922 42.59057446125484603, -93.33356697155485904 42.59079583881771924, -93.33351469249453203 42.5910536801255617, -93.33294003133481453 42.59145179619457622, -93.33287769341983164 42.59108031033645148))
69;19-022617;42.595917;-93.328361;3039158;42.595894;-93.328392;42.5959128074972;-93.3281007185719;473082;4715995;Polygon ((-93.32851416715649862 42.59609427167334417, -93.32789835316377491 42.59633390235666894, -93.32770857791011565 42.59595782306627143, -93.32773301766316365 42.59550184199839151, -93.32861318670030926 42.59579169881124017, -93.32851416715649862 42.59609427167334417))
69;19-022618;42.605358;-93.283197;3039161;42.605392;-93.283195;42.6054120913135;-93.2832466627952;476765;4717036;Polygon ((-93.28291663559978986 42.60547738041144328, -93.28295576359778352 42.60522950630812034, -93.28334385068875179 42.6050105030277706, -93.28358712040996181 42.60540138958155154, -93.2832337402627445 42.60587799643786866, -93.28291663559978986 42.60547738041144328))
69;19-022619;42.59995;-93.300031;3039155;42.599991;-93.299995;42.5999539008026;-93.3002596299398;475368;4716435;Polygon ((-93.29979746338209168 42.60000667953552522, -93.29984322872617497 42.59975878209392164, -93.30042602777962202 42.59959867770859887, -93.30078300719003437 42.59990498545629833, -93.30023538597444599 42.6004069326551118, -93.29979746338209168 42.60000667953552522))
69;19-022625;42.604108;-93.306767;3039162;42.604092;-93.306793;42.6040780303036;-93.3070403060904;474813;4716895;Polygon ((-93.30656832749649254 42.604227783238386, -93.30643910121818863 42.60386637380402419, -93.3072835583563176 42.60371049006336364, -93.30766123102007725 42.60412078717580897, -93.30703935254443593 42.60452385490683724, -93.30656832749649254 42.604227783238386))
69;19-022626;42.604489;-93.378767;3039171;42.604492;-93.378792;42.6045002002704;-93.3791144719738;468901;4716966;Polygon ((-93.37840919960468966 42.60460650411995687, -93.37842066626650706 42.6042843557399209, -93.37963400670139436 42.60414654206036289, -93.37961204858382303 42.60494941328787633, -93.37840919960468966 42.60460650411995687))
69;19-022634;42.605489;-93.375739;3039172;42.605492;-93.375694;42.6054977243656;-93.3760157293865;469156;4717076;Polygon ((-93.37547248545132561 42.60562256452256946, -93.37545707532606798 42.60529059347141612, -93.37619410573519474 42.6051444650199258, -93.37657819972433515 42.60543062487317201, -93.37625925023284879 42.60593713837230467, -93.37547248545132561 42.60562256452256946))
69;19-022635;42.613067;-93.375028;3039173;42.613091;-93.374992;42.6130597385284;-93.3753925511293;469211;4717915;Polygon ((-93.37480901652615728 42.61319761742011281, -93.37485416663355409 42.61289518182635305, -93.37593988453113525 42.6127033139239586, -93.37564924795692889 42.61346246467640242, -93.37480901652615728 42.61319761742011281))
69;19-022636;42.614817;-93.365625;3039174;42.614792;-93.365593;42.6147924709553;-93.3658463859114;469994;4718104;Polygon ((-93.36531396852736009 42.61494837198264207, -93.36544597911553467 42.61457628563435662, -93.3662367286037238 42.61441518342093104, -93.36616757318363113 42.61520829052687986, -93.36531396852736009 42.61494837198264207))
69;19-022637;42.592192;-93.265572;3039153;42.592194;-93.265594;42.5921703953779;-93.2655095482745;478216;4715561;Polygon ((-93.26569078377400501 42.59237075352420021, -93.26496716047269331 42.59254091830811007, -93.26566111527361613 42.59170182148691453, -93.26587079381891954 42.59211760232680177, -93.26569078377400501 42.59237075352420021))
69;19-022638;42.587308;-93.268636;3039154;42.587292;-93.268593;42.5872845634315;-93.2684768024297;477971;4715020;Polygon ((-93.26888630828848648 42.58747228250916095, -93.26837070992543488 42.58765684723672251, -93.26815442981637716 42.58726586392712221, -93.2683670325014873 42.58679954297019066, -93.26888630828848648 42.58747228250916095))
69;19-022658;42.589981;-93.255447;3039152;42.589993;-93.255493;42.5899618732404;-93.2551942348965;479061;4715313;Polygon ((-93.25561252176720473 42.59020981544225037, -93.25486891718954041 42.59041465003345195, -93.25473304940607022 42.58998877370169112, -93.2550526415169827 42.58941817286547149, -93.25574553947146228 42.58993696261161688, -93.25561252176720473 42.59020981544225037))
69;19-022659;42.585508;-93.346175;3039150;42.585491;-93.346191;42.5854825330402;-93.3461988331276;471592;4714843;Polygon ((-93.34592896869874323 42.58569634681106919, -93.345933428052831 42.58528997708462072, -93.34619955732460994 42.58490759482438648, -93.34650483889869577 42.58554098426139944, -93.34626605424223555 42.58601744026656633, -93.34592896869874323 42.58569634681106919))
69;19-022660;42.577372;-93.255397;3039141;42.577393;-93.255394;42.577304892271;-93.2552601736044;479052;4713908;Polygon ((-93.25573401158278841 42.57757177531733106, -93.25509049001676942 42.57761780993639888, -93.25470619341402312 42.577103285054541, -93.25482618070047636 42.57692957314459647, -93.25581992387395758 42.57726433790852383, -93.25573401158278841 42.57757177531733106))
69;19-022661;42.584164;-93.338208;3039149;42.58419;-93.338196;42.5841758268557;-93.338057266925;472260;4714695;Polygon ((-93.33782311908623797 42.58420208890160552, -93.33781512896707966 42.58396424530233304, -93.33812990354221029 42.58388898333728889, -93.33847952019921479 42.58405644031324755, -93.33778521111389637 42.58463333485789093, -93.33782311908623797 42.58420208890160552))
69;19-022662;42.580231;-93.324686;3039148;42.580193;-93.324692;42.5802129103416;-93.324394380079;473379;4714250;Polygon ((-93.32478240587740004 42.58047730448249268, -93.32399814300572416 42.58053403606245269, -93.32398979548619877 42.58021690321378117, -93.32418199551345595 42.57978026943988681, -93.32488794463192505 42.58014002655139052, -93.32478240587740004 42.58047730448249268))
69;19-022663;42.572564;-93.254767;3039140;42.572594;-93.254791;42.5725352997082;-93.2545430131072;479109;4713378;Polygon ((-93.25487720251412327 42.5727704730036578, -93.25467684696175752 42.57296418606002675, -93.25399155488689473 42.57261881663512071, -93.25450568207426727 42.57209238446392163, -93.25496287032711962 42.57240356957557026, -93.25487720251412327 42.5727704730036578))
69;19-022664;42.577244;-93.307792;3039145;42.577293;-93.307793;42.5772250833633;-93.3081298967877;474713;4713914;Polygon ((-93.30750824131644094 42.57733550224469354, -93.3075069021605259 42.57706294932384594, -93.30853827503074172 42.57681239811790164, -93.30857610085314491 42.57768447708988191, -93.30750824131644094 42.57733550224469354))
69;19-022665;42.577308;-93.333053;3039147;42.577293;-93.333092;42.577308513266;-93.3328313154612;472686;4713931;Polygon ((-93.33317838126437493 42.57745333264099941, -93.33264336250988435 42.57771753239370582, -93.33239973769784115 42.57729701580665704, -93.33271966257389352 42.57693433051250764, -93.33328416000532002 42.57717055741916568, -93.33317838126437493 42.57745333264099941))
69;19-022666;42.577211;-93.3032;3039144;42.57719;-93.303192;42.5772716327456;-93.3034521402568;475097;4713917;Polygon ((-93.30305465345109894 42.57749065092873053, -93.30305273379390485 42.57709421015856321, -93.30366218245154641 42.57694392944686967, -93.30388633971988099 42.57753800394885246, -93.30305465345109894 42.57749065092873053))
69;19-022667;42.572814;-93.33275;3039146;42.572792;-93.332794;42.5728233410245;-93.3326608707098;472698;4713432;Polygon ((-93.33300756725381575 42.57305006670811309, -93.33238510789064435 42.57325505262328136, -93.33224259876691065 42.57293335351706531, -93.33248109891104605 42.57239250395362973, -93.33307213573375805 42.57258405492133591, -93.33300756725381575 42.57305006670811309))
69;19-022679;42.585331;-93.293497;3039142;42.585293;-93.293495;42.5853233959691;-93.2937581348264;475895;4714809;Polygon ((-93.29334357693572599 42.58545441218743122, -93.29338926459975312 42.58518669461862061, -93.29395126800019966 42.58490774246144639, -93.29416774741260099 42.58530858778806305, -93.29376752494711411 42.5857655267021542, -93.29334357693572599 42.58545441218743122))
69;19-022680;42.572822;-93.304311;3039143;42.572792;-93.304291;42.5728290750716;-93.3046274220248;474999;4713424;Polygon ((-93.30414576454521125 42.57295824790602268, -93.30408402578802907 42.57267098830350704, -93.30472649394241103 42.57242645823883009, -93.30522394386908047 42.57269273540011056, -93.30463036145130218 42.57333853999385553, -93.30414576454521125 42.57295824790602268))
69;19-022727;42.5953;-93.1921;3071124;42.595417;-93.19249;42.5952847036816;-93.1919246728097;484254;4715891;Polygon ((-93.19224906410386211 42.5955943794800902, -93.19167178896820758 42.5954466798071465, -93.19137529287972654 42.59499621935465541, -93.19237523589436023 42.59518285614625199, -93.19224906410386211 42.5955943794800902))
69;19-022728;42.603564;-93.171947;3027995;42.603592;-93.171989;42.6035264559461;-93.1723478504342;485862;4716803;Polygon ((-93.17184479083113047 42.60368953720313812, -93.17185046381840152 42.60331290655800274, -93.17252788006318553 42.60327719962050708, -93.17302561850793552 42.60376209337115228, -93.17184479083113047 42.60368953720313812))
69;19-027796;42.670231;-93.315597;3028100;42.670223;-93.31559;42.6702155456336;-93.3152730718511;474165;4724242;Polygon ((-93.31567603260764088 42.67044371765206989, -93.31479656882578411 42.67049073726145991, -93.31474017208559246 42.66996065456498144, -93.31593586671192497 42.67003665097286103, -93.31567603260764088 42.67044371765206989))
73;19-002902;42.082222;-94.365278;3076113;42.082394;-94.365189;42.0823096159394;-94.3654600689664;387060;4659817;Polygon ((-94.36502660335132475 42.08248292119339595, -94.36502059183759172 42.08220250668398421, -94.36567542725116198 42.08186103285463275, -94.36585292408882708 42.08256980708819839, -94.36549154996355071 42.08267082757514288, -94.36502660335132475 42.08248292119339595))
73;19-002903;42.083611;-94.359722;3017084;42.083492;-94.359795;42.0834985656165;-94.3600224234363;387512;4659941;Polygon ((-94.35967442508831482 42.08360870606921367, -94.35966370181242269 42.08341055852774559, -94.36035582456747761 42.08314121266401742, -94.36030052856757777 42.08359161308714391, -94.35989763151545162 42.08387687494166585, -94.35967442508831482 42.08360870606921367))
73;19-002904;42.088889;-94.335833;3017089;42.088993;-94.335793;42.0889286217337;-94.3357181765845;389532;4660513;Polygon ((-94.33569365719650079 42.08927815185416677, -94.33546454824599437 42.08903418442606892, -94.33553508536478205 42.08883750675727242, -94.33602042684950106 42.08860698400742706, -94.33569365719650079 42.08927815185416677))
73;19-002905;42.084444;-94.356111;3017085;42.084393;-94.356094;42.0844093215817;-94.3562446807569;387826;4660038;Polygon ((-94.35593632186869684 42.08449143558740246, -94.35596151280365973 42.08430253520953812, -94.35640775051035689 42.08406997043135078, -94.35652658408068305 42.08446753278212782, -94.3562375550658885 42.08476594342079835, -94.35593632186869684 42.08449143558740246))
73;19-002907;42.086667;-94.340278;3017088;42.086693;-94.340195;42.0866216841587;-94.340154179321;389161;4660262;Polygon ((-94.34014313348392022 42.08693243916718529, -94.33989460621654644 42.08684587626601825, -94.33993687528784733 42.08654071669005958, -94.34050914428715373 42.08627772597935746, -94.34014313348392022 42.08693243916718529))
73;19-002908;42.086944;-94.345833;3017087;42.086891;-94.345894;42.086855953732;-94.3459287858297;388684;4660296;Polygon ((-94.3456312082777373 42.08693479618941069, -94.34570470148226207 42.08672598770406381, -94.34618268067769975 42.08645682062657301, -94.34633607853953663 42.08649612649742977, -94.34581504073580049 42.08733886125887125, -94.345717322861816 42.08732308150261048, -94.3456312082777373 42.08693479618941069))
73;19-002909;42.086111;-94.351111;3017086;42.086193;-94.351189;42.0862279535444;-94.3513213628222;388236;4660233;Polygon ((-94.35102038167697458 42.08628728241232864, -94.35115124517180618 42.08602943527479567, -94.35159997624691641 42.08591292300963005, -94.35161433090671323 42.08613037237601162, -94.35121001844319721 42.08665741868860977, -94.35102038167697458 42.08628728241232864))
73;19-021994;42.103822;-94.26295;3038313;42.103794;-94.262993;42.1037575586332;-94.2628174735135;395585;4662067;Polygon ((-94.26310253345030787 42.10389874518626385, -94.26313101303523467 42.10369773893725664, -94.26285624586945744 42.10343236724608573, -94.26268371396996315 42.10341008627315063, -94.26251976846000957 42.10382052981776013, -94.26260959277036022 42.10409277362992952, -94.26294261815944253 42.10402140478358746, -94.26310253345030787 42.10389874518626385))
73;19-022011;42.093106;-94.277572;3041682;42.093094;-94.277596;42.0930686988557;-94.2776416184858;394342;4660899;Polygon ((-94.27761927662625396 42.09348489987386444, -94.27744318179466632 42.09344575477322081, -94.27741880229184801 42.09303980431229064, -94.27775556911362287 42.09267335637562724, -94.27792555885319814 42.0927319129039077, -94.27761927662625396 42.09348489987386444))
73;19-022181;41.997047;-94.186039;3038179;41.996994;-94.185989;41.9970846446348;-94.1858003655807;401789;4650132;Polygon ((-94.18616875512861952 41.9971544629823228, -94.18618303730349339 41.99687624137147424, -94.18573188285574815 41.99667053383781479, -94.1854151038677827 41.99706794557832978, -94.18561907523502441 41.99757846222757252, -94.18616875512861952 41.9971544629823228))
73;19-022210;41.997219;-94.214594;3038173;41.997192;-94.214592;41.9972467777337;-94.214761728575;399391;4650184;Polygon ((-94.21437722456647634 41.99730605545063611, -94.21438331587899029 41.99711496646215636, -94.21508555832600962 41.99688265748717697, -94.21527157793005358 41.99694839298555848, -94.21461926100704432 41.9977605024756997, -94.21437722456647634 41.99730605545063611))
73;19-022211;41.997017;-94.218297;3038172;41.996994;-94.218292;41.9969727647453;-94.2185507046523;399076;4650158;Polygon ((-94.21811235035244181 41.99709710634141402, -94.21809838565933148 41.996874795607404, -94.21891603767180356 41.99657595151310829, -94.21914058164986727 41.99662192735760868, -94.21841205737580083 41.9975146627885465, -94.21811235035244181 41.99709710634141402))
73;19-022212;42.0064;-94.235572;3037799;42.006393;-94.235596;42.006387133427;-94.2361840410869;397631;4651224;Polygon ((-94.2355471681105854 42.00653537883552247, -94.2355159039033623 42.00626006037515481, -94.23680053078378194 42.00596573352843421, -94.23692501307661473 42.00603209679825767, -94.23621885755363792 42.00690052220294746, -94.2355471681105854 42.00653537883552247))
73;19-022213;41.973494;-94.230903;3038167;41.973492;-94.230888;41.9734804876847;-94.2313023405962;397983;4647564;Polygon ((-94.23075580143789409 41.97358935653813461, -94.23075410696746701 41.97333306244710371, -94.23144376809948142 41.97313705875109946, -94.23192892516480867 41.9734268538978057, -94.2313705476916823 41.97387776450106145, -94.23075580143789409 41.97358935653813461))
73;19-022214;41.989739;-94.235183;3042176;41.989693;-94.235191;41.9896836647049;-94.2356533308665;397648;4649369;Polygon ((-94.23502995360539103 41.98978779773766234, -94.23500297024359895 41.98956562901324929, -94.23586458496838247 41.98937016662005561, -94.23644227067147483 41.98957673210477282, -94.23555099422701176 41.99008202635830855, -94.23502995360539103 41.98978779773766234))
73;19-022215;41.990153;-94.231511;3037798;41.990192;-94.231491;41.9901607022504;-94.2319183920746;397958;4649417;Polygon ((-94.23135381880680939 41.99026601556868599, -94.23135957954349351 41.99006042093076729, -94.23253894654361318 41.98970198404445853, -94.23197740236038555 41.99066797181259858, -94.23135381880680939 41.99026601556868599))
73;19-022232;41.982167;-94.227228;3038169;41.982193;-94.227196;41.9821687609294;-94.2275844256147;398305;4648525;Polygon ((-94.22707133915713484 41.98226601719878204, -94.22708322245851775 41.98204101271993949, -94.22778196590400057 41.98180624536136918, -94.2281222035623216 41.9821411307401533, -94.2276119550205209 41.98257216341004039, -94.22707133915713484 41.98226601719878204))
73;19-022233;41.973875;-94.227247;3038168;41.973892;-94.227196;41.9738681233097;-94.2276069311425;398290;4647603;Polygon ((-94.22709659529215287 41.97398286869863426, -94.22707973788952529 41.97377993351333458, -94.22796896575225389 41.97334484918828679, -94.22788239669003474 41.97440487688837152, -94.22709659529215287 41.97398286869863426))
