County;Num;case_id;ImageFile;ImageTop_Lat;ImageLeft_Long;ImageBottom_Lat;ImageRight_Long;Polygons
9;21;3037888;windmill_3037888_009_21.tif;41.59428756897043;-94.71357923686207;41.59203728608229;-94.71046028091705;Polygon ((-94.71230550087677 41.59309667133388,-94.71299956961009 41.59325515659213,-94.71343576716986 41.59285624553062,-94.71272171109783 41.59240147224089,-94.71230550087677 41.59309667133388))
9;22;3037889;windmill_3037889_009_22.tif;41.59433736407411;-94.71929168334927;41.592087240065815;-94.7161725316819;Polygon ((-94.71696108025318 41.59395849205584,-94.71640458088942 41.59360177194164,-94.71707696056686 41.59294151620502,-94.71751167062041 41.59351907214279,-94.71696108025318 41.59395849205584))
9;23;3037890;windmill_3037890_009_23.tif;41.59081094424653;-94.72861613115644;41.58856107495362;-94.72549683809537;Polygon ((-94.7269881642618 41.59002360025461,-94.72753810507677 41.58956360913874,-94.72741913607952 41.58909085580186,-94.72688420262094 41.5894297041039,-94.7269881642618 41.59002360025461))
9;24;3037891;windmill_3037891_009_24.tif;41.59074820351641;-94.7339773366565;41.588498483237636;-94.73085786540774;Polygon ((-94.73246862869692 41.59061340254175,-94.73226438200479 41.590135095463935,-94.732680564809 41.58967481423581,-94.73281640901983 41.590208906599585,-94.73246862869692 41.59061340254175))
15;1;3053390;windmill_3053390_015_1.tif;41.97825891426802;-93.70104749186329;41.97598112955267;-93.697944636911;Polygon ((-93.70079513263555 41.97783184637264,-93.70055635071903 41.97749449138754,-93.69925872838836 41.97750961152008,-93.69925711174352 41.97765619978488,-93.70073798711057 41.977906685871176,-93.70079513263555 41.97783184637264))
17;1;3070809;windmill_3070809_017_1.tif;42.73357432223465;-92.36962926481759;42.731260870324;-92.3665377364607;Polygon ((-92.36904179250784 42.733073818204794,-92.36946614824132 42.73276562440166,-92.36880619393015 42.73230654394155,-92.36828781638116 42.73265562088075,-92.36904179250784 42.733073818204794))
17;2;3074520;windmill_3074520_017_2.tif;42.76391029237829;-92.44002570413761;42.76159872899163;-92.43693004165597;Polygon ((-92.43864560529452 42.762042715761645,-92.43865080477349 42.76231846557053,-92.43878570829162 42.762422051229166,-92.43887437479341 42.76239510212444,-92.43898729983319 42.76223607519834,-92.43864560529452 42.762042715761645))
17;3;3025795;windmill_3025795_017_3.tif;42.73593315191778;-92.36951985826818;42.73361969726902;-92.36642821789285;Polygon ((-92.36800458404926 42.73568170664421,-92.36826007549368 42.73549804031816,-92.36827459015717 42.735330041247046,-92.36802407733902 42.735275780356915,-92.36788159026413 42.73543174197744,-92.36800458404926 42.73568170664421))
21;1;3068028;windmill_3068028_021_1.tif;42.70678416539654;-95.29485594074531;42.70455191398753;-95.29166024397595;Polygon ((-95.29281753132098 42.705763788150115,-95.29279959328791 42.7060053210359,-95.29330879407053 42.706034699003176,-95.29332343255291 42.7058402300797,-95.29281753132098 42.705763788150115))
21;2;3067968;windmill_3067968_021_2.tif;42.79750312142493;-95.31257479173772;42.7952715229172;-95.30937367018134;Polygon ((-95.31157408781519 42.79707690171458,-95.31123339443843 42.79694773738482,-95.31116274668449 42.79680940899056,-95.31128658318548 42.79675249040307,-95.31155042406974 42.796847340426154,-95.31157408781519 42.79707690171458))
21;3;3011501;windmill_3011501_021_3.tif;42.80469596958951;-95.31801579706206;42.80246453929265;-95.31481410402867;Polygon ((-95.31746975012975 42.80384307861964,-95.31720591672017 42.80374947910536,-95.3170482855818 42.803531288901084,-95.31745744002693 42.80360339482233,-95.31746975012975 42.80384307861964))
21;4;3011502;windmill_3011502_021_4.tif;42.8095858278468;-95.31666970461566;42.8073543664533;-95.31346779830147;Polygon ((-95.31490745575297 42.807906235874654,-95.31492088274624 42.80813105602242,-95.31464021239226 42.80812683852354,-95.31460469000599 42.80789504458643,-95.31490745575297 42.807906235874654))
21;5;3074434;windmill_3074434_021_5.tif;42.8466622098352;-95.32403958434878;42.84443101960179;-95.3208354476367;Polygon ((-95.32224374226794 42.845962307020045,-95.32229162119485 42.846253210863956,-95.32268030923578 42.846309634105,-95.32255218452858 42.84603025315008,-95.32224374226794 42.845962307020045))
21;6;3011503;windmill_3011503_021_6.tif;42.84548773021156;-95.32600244946511;42.8432565947684;-95.32279830705146;Polygon ((-95.32468153738742 42.845219859118856,-95.32496187560473 42.84516593038295,-95.32516486011495 42.84493176889302,-95.32474560380523 42.84495636447232,-95.32468153738742 42.845219859118856))
21;7;3011504;windmill_3011504_021_7.tif;42.84057268318878;-95.35235852498292;42.83834230077785;-95.34915372797323;Polygon ((-95.3507682772728 42.83995842148796,-95.34995223002497 42.83988860844847,-95.35000621723698 42.83971682700289,-95.35028570929369 42.83964182873169,-95.35059839626085 42.83973311049724,-95.3507682772728 42.83995842148796))
21;8;3011505;windmill_3011505_021_8.tif;42.87962466230206;-95.36248657350268;42.87739463486787;-95.35927933978384;Polygon ((-95.35982651530054 42.8790961372235,-95.36071452269964 42.878966512720524,-95.3607892469223 42.879206137678736,-95.35980231592603 42.87916713114102,-95.35982651530054 42.8790961372235))
21;9;3067967;windmill_3067967_021_9.tif;42.88040399088831;-95.36660587673784;42.87817408376513;-95.36339845802341;Polygon ((-95.36400767420847 42.879013501496026,-95.3648377093648 42.8789073041822,-95.3648743215139 42.879161318335534,-95.36459287823804 42.879189396156235,-95.36405679991344 42.87906690363849,-95.36400767420847 42.879013501496026)) Polygon ((-95.3661964833955 42.878941370760664,-95.36660587673784 42.878915698531415,-95.36660587673784 42.87915168896429,-95.36638750700729 42.87909943491224,-95.36617652920108 42.87899125344507,-95.3661964833955 42.878941370760664))
21;10;3011507;windmill_3011507_021_10.tif;42.8808723973106;-95.36746864314554;42.87864251587677;-95.36426116937561;Polygon ((-95.36426116937561 42.878981068525434,-95.3648377093648 42.8789073041822,-95.3648743215139 42.879161318335534,-95.36459287823804 42.879189396156235,-95.36426116937561 42.87911360153471)) Polygon ((-95.3661964833955 42.878941370760664,-95.36690275874412 42.8788970816607,-95.366972323936 42.879133098958505,-95.3667014836704 42.87917456690447,-95.36638750700729 42.87909943491224,-95.36617652920108 42.87899125344507,-95.3661964833955 42.878941370760664))
21;11;3011508;windmill_3011508_021_11.tif;42.878161965649866;-95.37398881803183;42.87593226835204;-95.37078126226551;Polygon ((-95.37228403897811 42.877105210335266,-95.37231797075768 42.87693754542051,-95.37241819220033 42.87687610349809,-95.37279719162429 42.876805170727074,-95.37286088292728 42.8770190447232,-95.37228403897811 42.877105210335266))
21;12;3011511;windmill_3011511_021_12.tif;42.83292997012161;-95.3430269792347;42.83069930612992;-95.3398229139707;Polygon ((-95.34088487710423 42.832592674666316,-95.34030423952541 42.832479637165086,-95.34032531976615 42.83232584763715,-95.34060180611928 42.83221630518,-95.34091915698373 42.83252147806171,-95.34088487710423 42.832592674666316))
21;13;3067911;windmill_3067911_021_13.tif;42.636118275463375;-95.29053665579114;42.63388578905759;-95.2873448391529;Polygon ((-95.28788141984133 42.6343918494678,-95.28768463905918 42.63450709323821,-95.28786862646649 42.634591230080325,-95.2882169199983 42.63467950410184,-95.28841243421982 42.6345754159431,-95.28839256764996 42.63444471206113,-95.28788141984133 42.6343918494678))
21;14;3067420;windmill_3067420_021_14.tif;42.64027006535026;-95.29590930862322;42.638037739828256;-95.2927170874529;Polygon ((-95.29403421726718 42.63922177667103,-95.29421158354273 42.63935303421603,-95.29452163874636 42.63944823899612,-95.29469779638364 42.6393643168329,-95.29463320408263 42.639156592113316,-95.29403421726718 42.63922177667103))
21;15;3067327;windmill_3067327_021_15.tif;42.639098439059474;-95.35230031640428;42.63686773315769;-95.34910620942922;Polygon ((-95.34945815055099 42.63742123180655,-95.35030863318576 42.63736419985727,-95.35024539372331 42.63715276900487,-95.34975375945083 42.637175227280075,-95.34945815055099 42.63742123180655))
21;16;3074469;windmill_3074469_021_16.tif;42.64391754861745;-95.36054458432515;42.64168708767843;-95.35734993843775;Polygon ((-95.35794933853731 42.64306577115412,-95.35876221953 42.64298718817786,-95.3587989837058 42.64316205560626,-95.35847889142919 42.64320327972125,-95.35797413515579 42.643145652136056,-95.35794933853731 42.64306577115412))
21;17;3067880;windmill_3067880_021_17.tif;42.64461108663744;-95.36490101853208;42.64238075220153;-95.36170618569858;Polygon ((-95.36241215627277 42.64312848829058,-95.36267447811974 42.64302165840936,-95.36289823642765 42.64304672395683,-95.36285667440342 42.64327638858548,-95.36242155526816 42.64315550383346,-95.36241215627277 42.64312848829058))
21;18;3005547;windmill_3005547_021_18.tif;42.64386428187724;-95.3692272587413;42.64163407077561;-95.36603231608828;Polygon ((-95.3665166209537 42.643295797765084,-95.36698174524896 42.64327999929279,-95.36694339790499 42.64301982853675,-95.36650870088994 42.64308694330095,-95.36636371587099 42.6432395919213,-95.3665166209537 42.643295797765084))
21;19;3004471;windmill_3004471_021_19.tif;42.64385597673435;-95.27506126583997;42.641623057879805;-95.2718695765564;Polygon ((-95.2734306103358 42.643311152827714,-95.27275680904651 42.64339378994944,-95.2727192045086 42.64318922744521,-95.27298563093646 42.643052838046266,-95.27342916962877 42.64327160381292,-95.2734306103358 42.643311152827714))
21;20;3000192;windmill_3000192_021_20.tif;42.6445501217273;-95.27955096433217;42.642317332920996;-95.27635908317302;Polygon ((-95.27940805436411 42.643458686104,-95.27853500674779 42.643498325097006,-95.278535845953 42.64324600114773,-95.27898802972246 42.64315042598445,-95.27938227023262 42.64339488578164,-95.27940805436411 42.643458686104))
21;21;3002794;windmill_3002794_021_21.tif;42.644599822307356;-95.28699343782499;42.64236724739242;-95.28380129665997;Polygon ((-95.28466693923365 42.64328770052556,-95.28488452103781 42.64346516844428,-95.28510328002434 42.64358324605997,-95.28549301716498 42.64347528664111,-95.28542940144551 42.64333927164639,-95.28466693923365 42.64328770052556))
21;22;3067322;windmill_3067322_021_22.tif;42.65488909755771;-95.3555674239233;42.65265851094026;-95.35237237035507;Polygon ((-95.3534412634178 42.65375556983793,-95.3533389354687 42.65361915233949,-95.35397058747381 42.65357401090673,-95.35395600829935 42.653809301299106,-95.3534412634178 42.65375556983793))
21;23;3067321;windmill_3067321_021_23.tif;42.65523017331762;-95.35955744738024;42.652999702098434;-95.35636223804069;Polygon ((-95.35748331818286 42.65409516097594,-95.35806651112392 42.6540534682811,-95.35804867177546 42.65389181586708,-95.35750235342165 42.65388946146242,-95.35748331818286 42.65409516097594))
21;24;3074474;windmill_3074474_021_24.tif;42.65542255813951;-95.37854770214783;42.65319263401118;-95.37535182722591;Polygon ((-95.37566807278976 42.653786889543746,-95.37581235867238 42.65352787980924,-95.37613364642273 42.65347297756523,-95.3761542892374 42.65366301501009,-95.37566807278976 42.653786889543746))
21;25;3063025;windmill_3063025_021_25.tif;42.686294953802026;-95.38271627061245;42.68406519956088;-95.37951861859932;Polygon ((-95.38111728958884 42.68589990657824,-95.38122453461357 42.68567938337758,-95.3814866108889 42.68562817089128,-95.3815672605022 42.68589611233338,-95.38115348155591 42.68592574469972,-95.38111728958884 42.68589990657824))
21;26;3067494;windmill_3067494_021_26.tif;42.69952366271959;-95.29722545820199;42.69729146808087;-95.29403006328423;Polygon ((-95.29577835624302 42.69786423240421,-95.29586109781503 42.69810745736723,-95.29634113381205 42.69821161429534,-95.29633528115494 42.69796190031015,-95.29577835624302 42.69786423240421))
21;27;3067887;windmill_3067887_021_27.tif;42.69863150424068;-95.30263748965461;42.69639946389287;-95.29944195446186;Polygon ((-95.29993413407009 42.69791705479696,-95.30011722645945 42.698107552226794,-95.30034413051972 42.69821306741345,-95.30056709627736 42.69816653627907,-95.30050214119649 42.69795140351908,-95.29993413407009 42.69791705479696))
21;28;3067323;windmill_3067323_021_28.tif;42.699171882868136;-95.30755306724352;42.696939984798696;-95.30435733324789;Polygon ((-95.30618818638683 42.6978810209994,-95.30631724156763 42.69810599024907,-95.30648944130053 42.698182912315914,-95.3066872693937 42.698136875708784,-95.30660541900514 42.697964137709306,-95.30618818638683 42.6978810209994))
21;29;3067462;windmill_3067462_021_29.tif;42.70042880815396;-95.31131108763206;42.69819702020185;-95.30811515703009;Polygon ((-95.31034135239577 42.699181504155156,-95.31050981267408 42.69938341115727,-95.31076825226054 42.69947961158483,-95.31076211218168 42.69922372045348,-95.31041750944004 42.699155231471124,-95.31034135239577 42.699181504155156))
21;30;3074481;windmill_3074481_021_30.tif;42.70600801806519;-95.30927155792615;42.70377618021766;-95.30607540281994;Polygon ((-95.30660262417754 42.70526766029825,-95.30668448504403 42.705440397869104,-95.30683356664495 42.70552644257582,-95.30701528323249 42.705452283921424,-95.30694466596874 42.70531147647863,-95.30666602564894 42.705258962124695,-95.30660262417754 42.70526766029825))
21;31;3074482;windmill_3074482_021_31.tif;42.70380771142052;-95.31433011513592;42.701576015682384;-95.31113390125404;Polygon ((-95.31202935068201 42.70357960924067,-95.31168573399911 42.70344802816711,-95.31165061810975 42.70331516425418,-95.31174163082055 42.70328240678114,-95.31202143317459 42.703501851564965,-95.31202935068201 42.70357960924067))
21;32;3067899;windmill_3067899_021_32.tif;42.70691787323865;-95.29896343028986;42.70468574021122;-95.29576758413185;Polygon ((-95.29696831052837 42.70600898396675,-95.29728641179979 42.706131226998,-95.2975018275244 42.70601559319344,-95.29739091113582 42.70582735382223,-95.29703564862902 42.70578872147316,-95.29689143341878 42.70592518807349,-95.29696831052837 42.70600898396675))
21;33;3067317;windmill_3067317_021_33.tif;42.70717413286332;-95.30368597190474;42.704942136120025;-95.30048994858336;Polygon ((-95.3014405517822 42.70656399007507,-95.30156366859546 42.7067643480392,-95.3018000366149 42.70689811591598,-95.30199465203458 42.70676434009292,-95.30192444086582 42.70658889133827,-95.3014405517822 42.70656399007507))
21;34;3074484;windmill_3074484_021_34.tif;42.71010155034717;-95.32014430502282;42.70787003190774;-95.31694755675063;Polygon ((-95.31907652117057 42.70940594365976,-95.31911858036251 42.70967965797167,-95.31951566030547 42.70975942498058,-95.3193433943731 42.709501953522675,-95.31907652117057 42.70940594365976))
21;35;3067333;windmill_3067333_021_35.tif;42.7103690214979;-95.32693119123853;42.70813769887418;-95.32373419380288;Polygon ((-95.32561061013368 42.7096995757711,-95.32528824519636 42.70973457014631,-95.32522161881292 42.709342625848286,-95.32564118536227 42.709575276154055,-95.32561061013368 42.7096995757711))
21;36;3067896;windmill_3067896_021_36.tif;42.71768693785689;-95.30884995193775;42.71545510627924;-95.30565319338567;Polygon ((-95.30692162664872 42.71667503719856,-95.30689199146045 42.71687104640378,-95.30723930084962 42.71700998768131,-95.30727721229745 42.71667529168491,-95.30692162664872 42.71667503719856))
21;37;3000609;windmill_3000609_021_37.tif;42.717501567576775;-95.2992688060907;42.71526945996075;-95.29607238938057;Polygon ((-95.29643219176356 42.71665252242067,-95.29652406258614 42.71686959050377,-95.29699498766477 42.71690466666687,-95.29699217153917 42.71669199605721,-95.29643219176356 42.71665252242067))
21;38;3067897;windmill_3067897_021_38.tif;42.717890867226714;-95.30498626378373;42.715658924764774;-95.3017896283216;Polygon ((-95.30270515804155 42.71662148596749,-95.30274628307025 42.71687172612297,-95.30313664104011 42.71695044827,-95.30318475392151 42.716709543981345,-95.30270515804155 42.71662148596749))
21;39;3067905;windmill_3067905_021_39.tif;42.72200452747856;-95.31220991898624;42.71977279942626;-95.30901281542023;Polygon ((-95.31050010822948 42.720920971712616,-95.31045454764883 42.72113956522055,-95.31076365934605 42.72128792401273,-95.31077746718196 42.72098215969445,-95.31050010822948 42.720920971712616))
21;40;3067906;windmill_3067906_021_40.tif;42.721511691523986;-95.31520818527437;42.7192800490106;-95.31201100391414;Polygon ((-95.31241857063128 42.72080582587897,-95.31255564351754 42.72115430349113,-95.31275039388828 42.721249311815924,-95.31283757348706 42.72102245587183,-95.31241857063128 42.72080582587897))
21;41;3067304;windmill_3067304_021_41.tif;42.72657251557557;-95.31119490963178;42.72434076550587;-95.30799759933645;Polygon ((-95.3102159225985 42.72460847079555,-95.31027260769523 42.724825000661156,-95.31038908922977 42.7249351970979,-95.31067101417696 42.72493816427965,-95.31054753300991 42.7246846425658,-95.3102159225985 42.72460847079555))
21;42;3004171;windmill_3004171_021_42.tif;42.729943250174586;-95.31372637865964;42.72771157830562;-95.310528802083;Polygon ((-95.31268284953151 42.72876041639254,-95.31268326438699 42.728952109262,-95.31275491090393 42.72907434000317,-95.31307536392217 42.72907528600053,-95.31294231158779 42.72883556509185,-95.31268284953151 42.72876041639254))
21;43;3067892;windmill_3067892_021_43.tif;42.73450688316035;-95.31826922781516;42.73227534931185;-95.31507125198257;Polygon ((-95.31677504681558 42.7329396618047,-95.31648908884821 42.73291947648245,-95.31641013990289 42.732646508642254,-95.31670639198707 42.732762954773555,-95.31677504681558 42.7329396618047))
21;44;3067891;windmill_3067891_021_44.tif;42.731972526408775;-95.32512507030948;42.72974118600032;-95.32192699117698;Polygon ((-95.32460672739266 42.730893141140015,-95.32425781097295 42.730759233066614,-95.32429022652987 42.730594083004405,-95.32438898895134 42.73045355816436,-95.32455687635388 42.73068142711684,-95.32460672739266 42.730893141140015))
21;45;3001934;windmill_3001934_021_45.tif;42.739447405212665;-95.30236438630445;42.73721542118235;-95.29916670014562;Polygon ((-95.30078527163799 42.73748074638993,-95.3009087411428 42.73773427845519,-95.3010528340542 42.737864954452284,-95.30138249365675 42.737750727323565,-95.30132425571789 42.7375824590901,-95.30078527163799 42.73748074638993))
21;46;3000298;windmill_3000298_021_46.tif;42.738841174845206;-95.30876770465099;42.73660937422609;-95.30556982854749;Polygon ((-95.30734211887687 42.73757378242552,-95.30744256206832 42.73774861748161,-95.30770593373731 42.73788306453455,-95.30778222201829 42.737632933578844,-95.30734211887687 42.73757378242552))
21;47;3074493;windmill_3074493_021_47.tif;42.73842121449585;-95.31796311878853;42.73618967801617;-95.31476494611947;Polygon ((-95.31694729806492 42.73718079694745,-95.31659600122337 42.73711864713094,-95.3165570061501 42.73683745032688,-95.31684834127957 42.73695646901331,-95.31694729806492 42.73718079694745))
21;48;3067889;windmill_3067889_021_48.tif;42.745483133726566;-95.29416993286642;42.74325092326224;-95.29097221116349;Polygon ((-95.2912439693436 42.744822276310074,-95.29139667928864 42.74500473666781,-95.29160398686302 42.74512055443944,-95.2920221706595 42.74503921186236,-95.29190185552159 42.74482518422687,-95.2912439693436 42.744822276310074))
21;49;3067308;windmill_3067308_021_49.tif;42.74600490147433;-95.30002923712388;42.743772860516366;-95.29683128447152;Polygon ((-95.29860913615092 42.745312174398066,-95.29861717128611 42.74566573218999,-95.29910682424095 42.74561137449903,-95.29906108450731 42.745418118681236,-95.29860913615092 42.745312174398066))
21;50;3074496;windmill_3074496_021_50.tif;42.74540407372794;-95.31152817541522;42.74317236294337;-95.30832985573369;Polygon ((-95.31064807202992 42.74467425129152,-95.31075218819795 42.74490219056087,-95.31106920846113 42.744944024911184,-95.3110541881929 42.744720471077244,-95.31064807202992 42.74467425129152))
21;51;3074497;windmill_3074497_021_51.tif;42.745344759351745;-95.31935741645457;42.743113273971446;-95.31615882841305;Polygon ((-95.31684909893538 42.74470396674685,-95.3169812818171 42.74491896439658,-95.31727566014726 42.74498350184269,-95.31719942605733 42.74473892605606,-95.31684909893538 42.74470396674685))
21;52;3074499;windmill_3074499_021_52.tif;42.74674498098624;-95.30487043643436;42.744513080587446;-95.30167227660316;Polygon ((-95.30321345637628 42.74538154145109,-95.30328468100807 42.74558294023203,-95.30345563780591 42.745622787495634,-95.30368149921958 42.745604637690185,-95.30365745182269 42.745408473641646,-95.30321345637628 42.74538154145109))
21;53;3067422;windmill_3067422_021_53.tif;42.75325170811966;-95.32154635444321;42.7510202982973;-95.31834727115607;Polygon ((-95.31953636506785 42.75291258483253,-95.31925593278838 42.752818088195504,-95.31923586632126 42.752550114057804,-95.3194819745117 42.75262428106675,-95.31953636506785 42.75291258483253))
21;54;3003030;windmill_3003030_021_54.tif;42.753720472067826;-95.32861433042572;42.75148926663508;-95.32541497715953;Polygon ((-95.32791533687713 42.7529155108887,-95.32743583407755 42.75288321125383,-95.32746731232841 42.75255853565112,-95.32791533687713 42.7529155108887))
21;55;3067908;windmill_3067908_021_55.tif;42.756293853057265;-95.33622583977402;42.754062871060285;-95.33302608603356;Polygon ((-95.33529583029996 42.75586952082281,-95.33475359077669 42.7559102649226,-95.33469700791184 42.7557889782362,-95.33485243686444 42.75559287085272,-95.33509107143509 42.75569065530721,-95.33529583029996 42.75586952082281))
21;56;3067466;windmill_3067466_021_56.tif;42.75671016612841;-95.34624947279657;42.75447947372753;-95.34304934946866;Polygon ((-95.34423970257282 42.75640388186227,-95.34358417337566 42.7563777285777,-95.34362386109662 42.756183979064154,-95.3441066534358 42.7560800980369,-95.34423970257282 42.75640388186227))
21;57;3067341;windmill_3067341_021_57.tif;42.76267455350239;-95.31869643902492;42.760443076463076;-95.31549695465577;Polygon ((-95.31621520535154 42.76081998259815,-95.31598646506207 42.76080729614752,-95.316002384485 42.76105432928478,-95.31633163727699 42.7610167474618,-95.31621520535154 42.76081998259815))
21;58;3067469;windmill_3067469_021_58.tif;42.771487729090424;-95.30589816714517;42.76925589721496;-95.3026986592615;Polygon ((-95.3033193710047 42.77071569578661,-95.3033417531439 42.77091189265668,-95.30351798611798 42.77104686495662,-95.30380215625235 42.77092365207222,-95.3037492757908 42.77076517239558,-95.3033193710047 42.77071569578661))
21;59;3067878;windmill_3067878_021_59.tif;42.77225721411445;-95.30971581057516;42.77002549343755;-95.30651612930392;Polygon ((-95.30747649343985 42.77065824430852,-95.30751605127935 42.77090974893792,-95.30766419328558 42.77096612752372,-95.30789042038046 42.77095538243317,-95.3078671975482 42.77073694150545,-95.30747649343985 42.77065824430852))
21;60;3000732;windmill_3000732_021_60.tif;42.76844188564978;-95.3180438856688;42.76621039891748;-95.31484411784479;Polygon ((-95.31646173364598 42.76781271072646,-95.31618267621751 42.767621710702834,-95.31623044647682 42.76737215226462,-95.31643847377599 42.76750398771526,-95.31646173364598 42.76781271072646))
21;61;3067883;windmill_3067883_021_61.tif;42.76861229425283;-95.32296353577615;42.766380949560535;-95.31976358818235;Polygon ((-95.3205421751002 42.767053845092065,-95.32055583005783 42.76730710708293,-95.32079972931618 42.767342975652745,-95.32078204902088 42.76713926630254,-95.3205421751002 42.767053845092065))
21;62;3067921;windmill_3067921_021_62.tif;42.76837410280671;-95.32803901179044;42.76614290401563;-95.32483890073637;Polygon ((-95.32707661377297 42.76680008984874,-95.32670050607497 42.766774961236116,-95.32670198585038 42.76654550949926,-95.32692179473764 42.76649837242742,-95.32707661377297 42.76680008984874))
21;63;3067885;windmill_3067885_021_63.tif;42.766380934961354;-95.33438071304171;42.764149915801774;-95.33118048781928;Polygon ((-95.33264585539594 42.765049885161986,-95.33223531828573 42.76493457345063,-95.33225132484013 42.76477965050817,-95.33252753070364 42.76467013320083,-95.33263638445325 42.764842300085526,-95.33264585539594 42.765049885161986))
21;64;3067314;windmill_3067314_021_64.tif;42.76576633752234;-95.33978399175817;42.76353547314789;-95.33658361176792;Polygon ((-95.33862044753077 42.76505512292251,-95.3385715455691 42.76478155824498,-95.33834232924436 42.76466751085956,-95.33810284456341 42.76481586884905,-95.33811774405387 42.76494418898768,-95.33862044753077 42.76505512292251))
21;65;3067980;windmill_3067980_021_65.tif;42.79776211414603;-95.31713320886269;42.79553064745751;-95.31393191515969;Polygon ((-95.31624452107421 42.797034340570434,-95.31595228248977 42.796943786350575,-95.31584249196216 42.79674688798382,-95.31617603748117 42.79681929179734,-95.31624452107421 42.797034340570434))
21;66;3068017;windmill_3068017_021_66.tif;42.80969085044167;-95.32081967100605;42.80745950888614;-95.31761761487033;Polygon ((-95.31918116281092 42.80784385372391,-95.31927276838925 42.808137584832046,-95.31949823466127 42.80814785683544,-95.3194905194005 42.8079414730373,-95.31918116281092 42.80784385372391))
21;67;3068014;windmill_3068014_021_67.tif;42.81216342763537;-95.31522488775576;42.80993192864584;-95.31202289455487;Polygon ((-95.31302251690705 42.811237623574485,-95.31326872943704 42.811488658152264,-95.31349845961988 42.81147783072094,-95.31346434105292 42.81123858755484,-95.31308379344183 42.81121412334297,-95.31302251690705 42.811237623574485))
21;68;3067990;windmill_3067990_021_68.tif;42.82551676621458;-95.31259166216098;42.82328521233627;-95.30938904997774;Polygon ((-95.310097665829 42.82452455612555,-95.31024132435508 42.82477271956316,-95.3103553306235 42.82481123136895,-95.31058665159678 42.824796667233606,-95.31054876610888 42.824636652665454,-95.310097665829 42.82452455612555))
21;69;3011525;windmill_3011525_021_69.tif;42.82654178335052;-95.31845306068325;42.82431040014906;-95.31525019007961;Polygon ((-95.31728026846825 42.824894827177744,-95.31700604007266 42.824795254448404,-95.31690917726802 42.82460860885801,-95.31728157543945 42.82463755368997,-95.31728026846825 42.824894827177744))
21;70;3011535;windmill_3011535_021_70.tif;42.82570125083179;-95.32304585132009;42.82346999878909;-95.31984286575366;Polygon ((-95.32144984020775 42.82474295696589,-95.32110925056813 42.824621241661866,-95.32107929731144 42.82435965511657,-95.32135684137536 42.824457914046334,-95.32144984020775 42.82474295696589))
21;71;3011520;windmill_3011520_021_71.tif;42.826205838935905;-95.32879002249017;42.82397475341128;-95.32558681033647;Polygon ((-95.32766014991509 42.82473298826038,-95.32732005914629 42.82462488575985,-95.32735542590156 42.82431373879912,-95.32758380086847 42.82453418533786,-95.32766014991509 42.82473298826038))
21;72;3011513;windmill_3011513_021_72.tif;42.833258691670494;-95.34719925522404;42.83102814864216;-95.34399502741704;Polygon ((-95.3452545805474 42.832531778986194,-95.34511244348718 42.83228362919312,-95.3448075429563 42.832174857968624,-95.34458130005837 42.8323241943597,-95.3446345735734 42.832444305528846,-95.3452545805474 42.832531778986194))
21;73;3067975;windmill_3067975_021_73.tif;42.83527362622108;-95.32214432212086;42.833042363298254;-95.31894085814966;Polygon ((-95.31985819606597 42.834542661209724,-95.31950806640569 42.8344817362354,-95.31932184505513 42.83426536666717,-95.31966907746623 42.834338718570606,-95.31985819606597 42.834542661209724))
21;74;3068010;windmill_3068010_021_74.tif;42.83573105377451;-95.32843819770434;42.83349997318169;-95.32523449045343;Polygon ((-95.3267632387829 42.83489161312592,-95.32626415652871 42.83489186503075,-95.32626380619696 42.834569077236374,-95.32656434658344 42.83469653803214,-95.3267632387829 42.83489161312592))
21;75;3011521;windmill_3011521_021_75.tif;42.84186853081223;-95.3161997121015;42.839637106787094;-95.31299610364039;Polygon ((-95.31426188671851 42.84031832437079,-95.31434812441142 42.84046746535525,-95.31460422356334 42.84057483125814,-95.31467344169073 42.8403582347066,-95.31461520858446 42.84028397004023,-95.31426188671851 42.84031832437079))
21;76;3068001;windmill_3068001_021_76.tif;42.842498082482194;-95.32998952734881;42.840267057376025;-95.32678540556132;Polygon ((-95.32781998040414 42.842218436183934,-95.3274374747594 42.842147063452586,-95.32744721360768 42.84195887775583,-95.32758237608314 42.84184358353486,-95.32781998040414 42.842218436183934))
21;77;3068006;windmill_3068006_021_77.tif;42.8423047183898;-95.33638202713733;42.84007387748599;-95.33317769330672;Polygon ((-95.3346235601828 42.84084211792253,-95.33414543227927 42.84073066847395,-95.33420981938696 42.8405661028029,-95.33439720349114 42.8405437291803,-95.33454115137334 42.840617471910335,-95.33464525496517 42.840793441676546,-95.3346235601828 42.84084211792253))
21;78;3011538;windmill_3011538_021_78.tif;42.84159780615899;-95.34452936441801;42.83936719932958;-95.34132478494544;Polygon ((-95.344059521622 42.839877392380274,-95.34347565027073 42.83994747808486,-95.34347554207304 42.839722389972174,-95.34370167997028 42.839658394425896,-95.344059521622 42.839877392380274))
21;79;3067981;windmill_3067981_021_79.tif;42.842208208724294;-95.35295901804962;42.839977846262805;-95.34975411295905;Polygon ((-95.35238792511922 42.84179946515205,-95.35241764601423 42.84160839330282,-95.35206298361327 42.841385646084674,-95.35169664878016 42.84156384760389,-95.3517492591406 42.84175446412027,-95.35238792511922 42.84179946515205))
